"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:17:18,8060046","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,8060807","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.dll","SUCCESS","CreationTime: 30/07/2024 09:32:27, LastAccessTime: 30/07/2024 09:32:27, LastWriteTime: 30/07/2024 09:32:27, ChangeTime: 30/07/2024 09:32:27, FileAttributes: A"
"15:17:18,8061003","6AdwCleaner.exe","1984","CloseFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.dll","SUCCESS",""
"15:17:18,8075962","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,8076726","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll","SUCCESS","CreationTime: 30/07/2024 09:32:27, LastAccessTime: 30/07/2024 09:32:27, LastWriteTime: 30/07/2024 09:32:27, ChangeTime: 30/07/2024 09:32:27, FileAttributes: A"
"15:17:18,8076916","6AdwCleaner.exe","1984","CloseFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll","SUCCESS",""
"15:17:18,8091281","6AdwCleaner.exe","1984","CreateFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,8095708","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","CreationTime: 30/07/2024 10:28:49, LastAccessTime: 30/07/2024 10:28:49, LastWriteTime: 30/07/2024 10:28:49, ChangeTime: 30/07/2024 10:28:49, FileAttributes: A"
"15:17:18,8095910","6AdwCleaner.exe","1984","CloseFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS",""
"15:17:18,8098676","6AdwCleaner.exe","1984","CreateFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,8099022","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,8099212","6AdwCleaner.exe","1984","QueryStandardInformationFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","AllocationSize: 10.203.136, EndOfFile: 10.199.552, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,8099418","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 0, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8103219","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 2.715.648, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8107038","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.840.128, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8112854","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.856.512, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8231759","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.872.896, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8241621","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.889.280, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8245693","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.905.664, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8249354","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.922.048, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8252799","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.938.432, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8256119","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.954.816, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8259424","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.971.200, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8262496","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 9.987.584, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8265446","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.003.968, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8268168","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.020.352, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8271589","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.036.736, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8275298","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.053.120, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8279408","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.069.504, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8282732","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.085.888, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8285860","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.102.272, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8288923","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.118.656, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8291990","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.135.040, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8295610","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.151.424, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8298890","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.167.808, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8302103","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 10.184.192, Length: 15.360, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8319454","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,8320520","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 2.718.208, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8343890","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.746.304, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8349785","6AdwCleaner.exe","1984","CloseFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS",""
"15:17:18,8350370","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.791.360, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8354815","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.779.072, Length: 12.288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8358489","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.914.240, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8369598","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,8369889","6AdwCleaner.exe","1984","QueryDirectory","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.INI","NO SUCH FILE","Filter: System.Core.INI"
"15:17:18,8370100","6AdwCleaner.exe","1984","CloseFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089","SUCCESS",""
"15:17:18,8371037","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 2.438.656, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8375618","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 373.248, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8379436","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.189.248, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8383486","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 8.829.440, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8387629","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 8.796.672, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8392139","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 5.186.560, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8397760","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 393.728, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8403556","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 352.768, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8408797","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 389.632, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8413987","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.156.480, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8422422","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 29.184, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8428693","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.312.128, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8433854","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 3.279.360, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8438749","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 311.808, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8444026","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 295.424, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8448900","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 356.864, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8453223","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 4.467.200, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8457675","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 66.048, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8461463","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 156.160, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8465376","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 3.863.552, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8468457","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 3.859.456, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8471753","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\7a93c267da35a5f16b6fa5a10482eb4e\System.Core.ni.dll","SUCCESS","Offset: 49.664, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8476167","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 4.119.552, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8480491","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 82.432, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8484714","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 156.160, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8488489","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 4.152.320, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8492545","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 168.448, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
